epoch,accuracy,learning_rate,loss,top3,top5,val_accuracy,val_loss,val_top3,val_top5
23,0.8572759628295898,0.0010000000474974513,0.472128301858902,0.9582634568214417,0.9796907305717468,0.868852436542511,0.4706515073776245,0.9567809104919434,0.9687034487724304
24,0.8408794403076172,0.0010000000474974513,0.49684253334999084,0.9588224291801453,0.9763368964195251,0.8822652697563171,0.41154468059539795,0.9552906155586243,0.9687034487724304
25,0.8600708246231079,0.0010000000474974513,0.4556826651096344,0.9595677256584167,0.9785727858543396,0.8956781029701233,0.37688741087913513,0.9567809104919434,0.9687034487724304
26,0.8550400733947754,0.0010000000474974513,0.4733167886734009,0.9610583186149597,0.9796907305717468,0.8673621416091919,0.41988852620124817,0.9538003206253052,0.9672130942344666
27,0.8563443422317505,0.0010000000474974513,0.4533671438694,0.9595677256584167,0.9802497029304504,0.8956781029701233,0.3799624741077423,0.9567809104919434,0.9672130942344666
28,0.8712502121925354,0.0010000000474974513,0.41811901330947876,0.9642258286476135,0.9808086156845093,0.8792846202850342,0.40765076875686646,0.9567809104919434,0.9746646881103516
29,0.8678963780403137,0.0010000000474974513,0.42216458916664124,0.9644121527671814,0.9821128845214844,0.8986586928367615,0.3772676885128021,0.9552906155586243,0.9687034487724304
30,0.8671510815620422,0.0010000000474974513,0.42410051822662354,0.9640395045280457,0.9813675880432129,0.8912071585655212,0.3735223114490509,0.9567809104919434,0.9761549830436707
31,0.8734861016273499,0.0010000000474974513,0.40943101048469543,0.966461718082428,0.982671856880188,0.8956781029701233,0.36524441838264465,0.9657227993011475,0.9746646881103516
32,0.8738587498664856,0.0010000000474974513,0.40291282534599304,0.9666480422019958,0.9819265604019165,0.9105812311172485,0.33961060643196106,0.9642325043678284,0.9746646881103516
33,0.8725544810295105,0.0010000000474974513,0.4014113247394562,0.9660890698432922,0.981181263923645,0.8971683979034424,0.3584463596343994,0.9657227993011475,0.9731743931770325
34,0.8725544810295105,0.0010000000474974513,0.4019826054573059,0.9681386351585388,0.9832308292388916,0.9046199917793274,0.35445016622543335,0.9657227993011475,0.9746646881103516
35,0.877585232257843,0.0010000000474974513,0.3848028779029846,0.9694429039955139,0.9830445051193237,0.9046199917793274,0.3205413222312927,0.9701937437057495,0.9761549830436707
36,0.8837339282035828,0.0010000000474974513,0.3772977590560913,0.9690702557563782,0.9837898015975952,0.9061102867126465,0.3558617830276489,0.9612518548965454,0.9716840386390686
37,0.8846655488014221,0.0010000000474974513,0.36602896451950073,0.9729830622673035,0.9828581809997559,0.9076005816459656,0.32115525007247925,0.9687034487724304,0.9791356325149536
38,0.8876467347145081,0.0010000000474974513,0.3682140111923218,0.9720514416694641,0.985466718673706,0.8941878080368042,0.352463036775589,0.9627421498298645,0.9746646881103516
39,0.8839202523231506,0.0010000000474974513,0.35786861181259155,0.970747172832489,0.9843487739562988,0.9061102867126465,0.3323914706707001,0.9642325043678284,0.9746646881103516
40,0.8919321894645691,0.0010000000474974513,0.34837231040000916,0.9709334969520569,0.9845350980758667,0.8941878080368042,0.34113946557044983,0.9627421498298645,0.9701937437057495
41,0.892118513584137,0.0005000000237487257,0.3350238800048828,0.9741010069847107,0.9860256910324097,0.9001490473747253,0.33597758412361145,0.9612518548965454,0.9746646881103516
42,0.9081423282623291,0.0005000000237487257,0.300137996673584,0.978013813495636,0.9880752563476562,0.9105812311172485,0.32332712411880493,0.9672130942344666,0.9776452779769897
43,0.9031116366386414,0.0005000000237487257,0.30513596534729004,0.9757779240608215,0.9865846633911133,0.9090909361839294,0.3244001269340515,0.9597615599632263,0.9761549830436707
44,0.9096329212188721,0.0005000000237487257,0.29724112153053284,0.9763368964195251,0.9878889322280884,0.9046199917793274,0.35439127683639526,0.9597615599632263,0.9776452779769897
45,0.9088876247406006,0.0005000000237487257,0.2826576232910156,0.9782001376152039,0.9877026081085205,0.9135618209838867,0.32561227679252625,0.9612518548965454,0.9776452779769897
46,0.9144773483276367,0.0002500000118743628,0.27380356192588806,0.9770821928977966,0.9880752563476562,0.9120715260505676,0.31927570700645447,0.9701937437057495,0.9806259274482727
47,0.919880747795105,0.0002500000118743628,0.25887531042099,0.9774548411369324,0.9867709875106812,0.9165424704551697,0.3165845274925232,0.9672130942344666,0.9791356325149536
48,0.9195080995559692,0.0002500000118743628,0.2595328688621521,0.9793180823326111,0.9882615804672241,0.9150521755218506,0.3218497335910797,0.9672130942344666,0.9791356325149536
49,0.9135457277297974,0.0002500000118743628,0.26869961619377136,0.9787591099739075,0.988447904586792,0.9120715260505676,0.3087898790836334,0.9687034487724304,0.9791356325149536
50,0.9135457277297974,0.0002500000118743628,0.2642301619052887,0.9808086156845093,0.9886342287063599,0.9090909361839294,0.3152123689651489,0.9642325043678284,0.9791356325149536
51,0.916899561882019,0.0002500000118743628,0.26432767510414124,0.9793180823326111,0.9891932010650635,0.9046199917793274,0.3290804624557495,0.9672130942344666,0.9761549830436707
52,0.9209986925125122,0.0002500000118743628,0.2514679431915283,0.9791317582130432,0.9890068769454956,0.9090909361839294,0.3169485628604889,0.9687034487724304,0.9776452779769897
53,0.9219303131103516,0.0002500000118743628,0.253061980009079,0.9800633788108826,0.9886342287063599,0.9150521755218506,0.31922784447669983,0.9672130942344666,0.9761549830436707
54,0.9200670719146729,0.0002500000118743628,0.25800663232803345,0.9800633788108826,0.9888205528259277,0.9180327653884888,0.3192443549633026,0.9657227993011475,0.9791356325149536
55,0.9206260442733765,0.0001250000059371814,0.2532860338687897,0.9796907305717468,0.9893795251846313,0.9210134148597717,0.3071918189525604,0.9701937437057495,0.9791356325149536
56,0.9239798784255981,0.0001250000059371814,0.24140508472919464,0.9809949398040771,0.9886342287063599,0.9180327653884888,0.311472624540329,0.9687034487724304,0.9791356325149536
57,0.9200670719146729,0.0001250000059371814,0.2575204372406006,0.9770821928977966,0.9888205528259277,0.9195231199264526,0.3136064410209656,0.9672130942344666,0.9791356325149536
58,0.9232345819473267,0.0001250000059371814,0.2517765760421753,0.9785727858543396,0.988447904586792,0.9210134148597717,0.303199827671051,0.9657227993011475,0.9806259274482727
59,0.9280790090560913,0.0001250000059371814,0.24080665409564972,0.9796907305717468,0.9880752563476562,0.9210134148597717,0.3066275715827942,0.9657227993011475,0.9776452779769897
60,0.9232345819473267,0.0001250000059371814,0.2462378442287445,0.979504406452179,0.988447904586792,0.9076005816459656,0.303583025932312,0.9701937437057495,0.9791356325149536
61,0.9230482578277588,0.0001250000059371814,0.2416226863861084,0.9815539121627808,0.9897521734237671,0.9195231199264526,0.3055083453655243,0.9687034487724304,0.9791356325149536
62,0.9280790090560913,0.0001250000059371814,0.24121136963367462,0.9785727858543396,0.9867709875106812,0.9210134148597717,0.31015855073928833,0.9672130942344666,0.9791356325149536
63,0.927147388458252,0.0001250000059371814,0.2336827665567398,0.9815539121627808,0.9893795251846313,0.9180327653884888,0.3131093382835388,0.9687034487724304,0.9791356325149536
64,0.9243525266647339,6.25000029685907e-05,0.2410300076007843,0.9778274893760681,0.9871436357498169,0.9150521755218506,0.3112047612667084,0.9687034487724304,0.9791356325149536
65,0.9219303131103516,6.25000029685907e-05,0.24623385071754456,0.9802497029304504,0.9878889322280884,0.9195231199264526,0.30748450756073,0.9701937437057495,0.9776452779769897
66,0.9237935543060303,6.25000029685907e-05,0.2342459261417389,0.9832308292388916,0.9891932010650635,0.9195231199264526,0.30692175030708313,0.9657227993011475,0.9791356325149536
67,0.9232345819473267,6.25000029685907e-05,0.23753051459789276,0.9815539121627808,0.9886342287063599,0.9165424704551697,0.3020843267440796,0.9642325043678284,0.9806259274482727
68,0.9254704713821411,6.25000029685907e-05,0.2255524843931198,0.981181263923645,0.9886342287063599,0.9195231199264526,0.3054012656211853,0.9672130942344666,0.9791356325149536
69,0.9291969537734985,6.25000029685907e-05,0.22478087246418,0.9817402362823486,0.9891932010650635,0.9135618209838867,0.30800890922546387,0.9642325043678284,0.9791356325149536
70,0.9260294437408447,6.25000029685907e-05,0.23545598983764648,0.9804360270500183,0.9897521734237671,0.9180327653884888,0.3019830584526062,0.9687034487724304,0.9776452779769897
71,0.9318054914474487,6.25000029685907e-05,0.22468841075897217,0.981181263923645,0.9895658493041992,0.9150521755218506,0.3100343644618988,0.9672130942344666,0.9791356325149536
72,0.9264020919799805,6.25000029685907e-05,0.22789053618907928,0.9809949398040771,0.9895658493041992,0.9180327653884888,0.3096521198749542,0.9657227993011475,0.9776452779769897
73,0.925656795501709,6.25000029685907e-05,0.2368578314781189,0.9815539121627808,0.9891932010650635,0.9195231199264526,0.3075830638408661,0.9687034487724304,0.9776452779769897
74,0.9273337125778198,6.25000029685907e-05,0.2284882664680481,0.9808086156845093,0.9886342287063599,0.9150521755218506,0.3139703571796417,0.9657227993011475,0.9776452779769897
75,0.9278926849365234,6.25000029685907e-05,0.2217671126127243,0.9828581809997559,0.9908701181411743,0.9195231199264526,0.30487966537475586,0.9672130942344666,0.9791356325149536
76,0.9280790090560913,3.125000148429535e-05,0.22328002750873566,0.9837898015975952,0.9897521734237671,0.9180327653884888,0.30976274609565735,0.9687034487724304,0.9791356325149536
77,0.9267747402191162,3.125000148429535e-05,0.23092716932296753,0.9808086156845093,0.9886342287063599,0.9165424704551697,0.30745935440063477,0.9672130942344666,0.9791356325149536
78,0.9346003532409668,3.125000148429535e-05,0.22103185951709747,0.9832308292388916,0.9886342287063599,0.9135618209838867,0.3094562590122223,0.9687034487724304,0.9791356325149536
79,0.9325507879257202,3.125000148429535e-05,0.21247264742851257,0.9828581809997559,0.9904974699020386,0.9180327653884888,0.30586978793144226,0.9687034487724304,0.9791356325149536
80,0.9243525266647339,3.125000148429535e-05,0.23165860772132874,0.979504406452179,0.9893795251846313,0.9150521755218506,0.30994734168052673,0.9687034487724304,0.9791356325149536
81,0.9280790090560913,1.5625000742147677e-05,0.21898436546325684,0.9813675880432129,0.9893795251846313,0.9150521755218506,0.3091578185558319,0.9687034487724304,0.9776452779769897
82,0.9312465190887451,1.5625000742147677e-05,0.22234992682933807,0.981181263923645,0.9914290904998779,0.9120715260505676,0.3102850317955017,0.9687034487724304,0.9791356325149536
83,0.9303148984909058,1.5625000742147677e-05,0.21963724493980408,0.9828581809997559,0.9904974699020386,0.9150521755218506,0.30970925092697144,0.9672130942344666,0.9791356325149536
84,0.9290106296539307,1.5625000742147677e-05,0.22845521569252014,0.982671856880188,0.9908701181411743,0.9150521755218506,0.3080071806907654,0.9687034487724304,0.9791356325149536
85,0.92994225025177,1.5625000742147677e-05,0.23194339871406555,0.9813675880432129,0.989938497543335,0.9165424704551697,0.30683639645576477,0.9701937437057495,0.9791356325149536
